appid
296950
399240
1043240
1162750
555950
790610
704360
205060
598840
1640300
403400
749960
225360
579010
589410
325520
1207650
555580
550740
108100
533780
992070
535270
491770
2840
284970
587620
238530
291330
398140
993090
845570
272490
1577250
393520
71270
303860
109200
1065260
371550
889770
1147970
1281930
481180
431410
710920
1702630
1416050
457600
1739300
648410
620080
560710
1188870
490910
25000
1614330
441440
1984662
2171440
516480
321330
247430
1647620
448110
465240
1671280
665300
315810
377880
480450
830460
231160
1217390
2050420
3460
237850
577210
299250
545690
647830
324800
544180
241660
1399080
1083210
6900
752380
2311190
329630
814530
538550
1523400
524120
227160
1013140
466840
206270
2080690
1423820
1988540
1827980
619320
273550
1416360
15120
667870
552540
235820
1461910
1067320
329790
32400
297760
57000
1260940
889910
90530
356570
218060
740600
386900
268360
839810
683770
840310
409320
2283460
329240
2171840
1955830
1398710
564980
591630
897450
276890
699040
359510
779936
445860
778930
307900
365860
1967630
450250
258240
1049890
584370
227260
307760
1610600
1694200
518730
774461
220460
521860
2124780
404590
440760
44670
1105590
46460
553420
312420
434260
601990
591960
510500
356380
1517290
629690
526400
678820
411830
262940
263140
555610
751590
2081050
489600
2134770
274480
683730
567030
489380
388410
298930
429570
1211020
1944430
392280
754010
811240
1202950
530320
1690710
263860
618050
436470
1293230
752180
648390
840820
599390
690220
1150550
2216360
561390
3970
507040
318330
585180
1436650
2369390
1045620
772060
208650
207080
844500
658620
42980
820790
213670
984780
645790
1122150
2321110
807230
673130
809680
838410
485460
249590
428240
897630
463020
725780
400040
605740
1069030
452780
294160
223850
1601570
496890
353640
1162520
703950
598430
396530
1076160
968950
1330000
250380
370590
789620
882110
395760
1697400
1356221
1183720
1307090
1884610
324570
413740
1254360
350810
293010
1128180
687730
1110580
292260
417410
694770
1655940
513690
2357810
445130
1526430
866140
738520
805820
1543030
1420830
289760
348530
251650
646500
437390
264120
346950
20500
1534340
57900
2147950
826480
4780
775940
1975670
336200
543930
1376890
1211630
33180
515700
843440
1018800
390620
233310
787990
666050
592750
42910
539370
1846720
513320
586200
219950
310470
644760
447700
471920
955870
706320
439740
698790
359840
579080
1702330
302690
384690
643880
287290
315130
338540
536890
1465050
1419160
341780
776920
1451740
360940
685770
1068600
989770
624970
1981610
289360
1921780
268220
285310
761620
429160
689090
622920
314360
1420120
1924150
1684170
1046460
433580
818440
342230
547960
226560
840620
251990
227020
438420
712090
697550
800820
1066430
1493520
399070
397310
2290
217980
271670
850690
336060
567150
384950
512180
582830
626550
981600
492290
299820
1411910
302390
2138090
966670
660
1731590
595060
1168170
1664980
570150
251270
656460
1770600
603390
566150
461910
770410
915310
1472780
432170
1616190
831560
380150
296770
476510
585080
378770
1024650
202310
315540
834060
35310
1902710
1568940
1547000
752780
293420
1296360
403590
1155970
958740
364210
220860
547340
1142390
828070
1803190
37900
798790
630030
19810
455020
327210
446990
1184770
625770
535460
1989910
1805510
885570
491510
204560
204450
1880710
1294660
321920
1985810
1126320
1622780
420560
299340
654050
2057770
881560
1812620
803330
1618540
1012840
803270
1568590
1390410
1469280
924970
40920
2012620
1028540
33610
529870
1439430
695920
348540
1002430
449090
299480
965990
645480
537590
8080
528860
1783280
460150
1742610
981430
648890
598450
329430
2061440
388840
1809700
1179210
1937480
653120
386360
778760
7500
823920
235980
620
1629520
611160
290260
1162070
446760
1284240
566190
1621690
1409550
39650
415880
494740
1292180
397740
301200
890720
795920
267600
777270
1724190
914710
382360
1016860
1473430
1662140
1276730
508620
521570
727730
287680
1157750
291070
209750
292390
420490
739960
475100
731180
560720
449840
315080
1478220
749270
246070
363490
237550
237470
343390
1291500
282010
407130
370780
518150
55370
991170
15370
1701560
1026400
574180
376760
444720
611790
626510
820240
1622100
211500
784940
1817070
582010
404290
399140
1033170
367780
1706960
358410
655170
260530
1735700
1562230
725270
44650
832470
1246250
2358660
1608450
259020
375200
1077410
431600
1795470
2351420
843200
252490
281940
615160
436740
356070
842150
1154810
201010
595640
733910
2113270
1989070
514920
291550
1962430
1492730
1765780
715380
405780
312300
1364100
1123770
277460
349510
317510
302650
449040
1399370
1366800
341750
1639080
1900280
1058430
1812390
2164200
519860
489630
217060
1825340
344180
1849000
1058020
113020
1955030
679750
503950
699240
404420
1457740
430440
1360660
826940
1730590
1265920
1481111
1325610
1549420
311480
702320
3130
786630
46210
1315320
314810
1577320
1135090
981870
385690
305050
1079160
354680
448910
1670920
954280
474910
541210
91618
1445440
345700
1063350
419020
275180
840700
956060
710120
280850
1063980
16060
1630110
416630
1556870
838110
243320
281200
703430
397040
1455920
1762010
621070
1208030
2291670
2215480
382000
363950
310660
655120
500980
467000
444280
1264280
989690
284810
1160220
48180
288570
4580
433800
1121910
568810
753660
256390
348250
785740
1177720
511270
832510
218090
1944570
339860
595740
2153770
40500
423700
233700
432950
381560
810470
485230
1265860
1529530
856220
8870
70600
658690
416450
560760
853860
435970
411540
454650
858210
203750
909820
824190
452650
741320
1004390
404010
895040
2075460
226780
1819570
1576240
1166940
588040
6550
442110
1236780
1508530
350310
597230
929860
32720
645402
340360
2141580
426790
282400
1209410
628740
1356670
677040
685790
390570
363360
718790
302210
387280
301690
1222680
340540
1152160
342260
243780
508610
208400
1096570
546440
436520
1711950
1866300
1155660
781920
1753410
676070
422400
1933180
373930
1895300
2113050
293680
1167320
494220
630360
203510
676840
598660
304650
316480
544810
575830
340520
1148020
461560
425240
235620
321270
284910
1008230
1150090
513480
1844380
953300
595790
680950
659130
594630
284460
70650
410670
1363740
1342400
1465950
580170
365480
590910
471170
395850
671610
1409770
115110
575690
319050
928960
452970
371450
550590
2058530
1058200
568330
386290
485390
434610
25920
690350
617870
261510
1113000
1189630
464780
1543080
435150
239350
713570
545050
261920
216090
757300
439260
1768640
1920490
559870
1604030
719890
387860
34030
441010
480490
709920
346770
283980
1724050
2095080
1662230
727190
21100
648750
1662210
200230
224740
745670
446050
11330
286880
263040
1817230
1396870
754150
2164540
698770
1359090
602430
1442390
352900
1074770
217290
348430
3700
203990
1272070
583040
1871830
286080
2111170
1163020
772530
473670
457890
1503530
715690
887930
556740
277270
608660
1309000
390520
1271710
920490
953370
658510
821060
666800
725400
584170
265810
346040
754120
29570
269690
548480
355970
1135240
710780
999660
694870
617030
744400
1367550
421880
865610
908740
19020
589690
1500
728420
1011670
581630
933820
355270
607190
727130
825970
493400
277110
1113410
1827180
1531620
323240
337280
1085750
1382070
779640
1485070
325090
301540
920320
325150
1764390
978720
18490
336110
1167110
207370
288020
1403830
1613281
892860
12140
1308360
995460
368600
1124260
320110
356890
391780
1269710
988960
375580
1866320
603120
363440
2001850
356880
459680
1544500
546400
280140
817510
1006220
750200
876950
1874720
218740
15310
566440
405590
798420
1297900
416210
1428470
209080
366910
1218420
404200
60350
337360
1314770
574560
299680
10100
623280
555160
538030
503900
1964200
591740
377430
1273750
712410
1834620
466110
384021
807830
238370
440730
647280
542720
238710
2217730
367520
351940
1797880
1452070
547850
1400520
216890
207710
304430
358770
792350
1963520
591710
383630
1214410
592480
1108000
726720
1443820
603730
314020
986020
689620
1343670
589620
2224030
1400510
392070
339910
527440
601780
1786790
972010
757210
479310
371310
345220
603280
685200
361100
3540
755150
933070
454950
518190
2125540
542550
516440
805090
411370
61820
1249260
252710
373970
464050
534300
1364780
343170
1347080
612440
306700
251290
358640
790740
238890
259060
317580
1229580
360720
1345760
2215010
372770
856640
1528810
577290
618740
527470
332950
306040
1713810
660880
521470
852450
728950
787840
9340
285090
1442910
1372300
581760
1122340
329050
1665500
12390
316970
302710
486780
702670
698640
770720
463530
6600
596910
1298830
396850
734020
665090
337890
304580
1140630
809550
494720
348340
705640
214250
352370
1163040
1090100
1593350
50310
1914340
495760
1125390
405720
1671480
857680
589120
261570
405960
970560
233680
306670
299160
1815330
383780
530930
513610
1675680
709850
1515210
754810
798950
63950
210150
1377380
1726150
1198730
1239440
46740
364270
766090
564010
533580
340000
1715130
553950
525460
214320
514480
1649240
395250
982720
1389360
403300
1614440
823130
348450
550040
33460
689580
389740
4500
842910
244630
774861
316720
479170
1661330
707860
723420
1047440
1297330
471770
524440
342792
573110
724910
246090
301750
601570
783210
1139980
45720
270130
1652250
1361840
444180
319230
1308700
995230
304240
274250
444090
1112620
294540
464940
346010
1206810
242610
1224690
1028570
49900
1564110
237310
19500
891700
382570
671090
290890
418180
1768920
703870
860890
254000
284290
8300
1154110
759740
499950
220900
1655960
1531430
541230
489220
347590
326180
414370
860660
1235110
1127070
773580
310390
1898110
18400
806560
893010
418270
496460
334960
350970
492600
763860
449130
396890
1000410
1846380
249380
671620
2096610
787740
529240
790810
722960
391520
1573360
385070
1446720
1220140
1656370
406970
1074170
337650
1141530
1299420
1592640
451010
690120
787860
469920
743380
853050
473970
233270
794270
1914970
589740
621060
400430
22630
266130
6850
581450
387960
285900
1204930
6800
794860
1783110
1717410
774351
1105500
318430
671700
1656240
384980
658890
1317020
1929290
387820
288060
477310
6300
372490
212894
991270
390418
684450
1227780
495960
874450
1393420
241280
1750770
2293830
15750
349260
3730
1904610
1867520
1925030
234670
587930
432310
476430
234100
2093050
1999770
34900
1546540
1963490
46700
1066390
1624060
588120
1939100
8790
237430
312710
284160
1860570
741500
212220
741490
1334730
507080
3570
894940
3710
2163810
572620
916180
1109160
241990
1118880
1112890
1212940
286300
684210
312270
1191580
1592290
841190
334540
2084930
416550
550450
233450
547180
545860
1075980
228020
518280
478980
721700
460250
1871310
497180
1903670
1036580
1002930
1561660
293940
1186040
2209140
310510
1364390
1132760
1207880
397210
2347530
364240
206440
576810
340470
773090
501180
1041920
776960
7970
395500
1142220
775850
447200
703840
2249160
267655
768090
33600
1599880
971030
1103730
842500
1740100
718010
1972470
254820
2284190
510730
1120810
2520
781820
782250
857740
217490
1447350
716630
339790
2294530
1092660
246880
233980
382900
1127460
398940
557670
1149450
521430
762500
689360
653530
639460
2114740
299260
654610
633320
934350
898890
434290
1164300
447210
676130
677290
807980
589590
330070
687920
745370
2003050
744050
1046400
1934910
1033420
1186260
549360
552390
662920
406860
264140
1406810
230170
589420
1144020
1085630
1144170
504850
2076250
616710
1012110
205840
703530
1851280
283060
466280
269350
1189290
1411670
1100150
1382320
739540
738100
1812280
281840
753440
788510
1046820
1209040
960990
104020
34180
1495420
791570
1233550
655640
420840
1334000
11180
1027620
1034850
1473880
394600
1216200
442290
2097190
1341200
934580
857940
329880
894460
1243830
726620
34500
417990
2109320
1760250
971680
1976440
381170
730620
220660
403880
952040
385270
261720
302240
1290070
311560
1581800
551110
1586700
966330
428590
611640
520380
107200
2230170
388370
840010
833910
1250
1393780
408410
353330
323500
1250870
333830
314970
396060
1290790
250300
477170
707350
200080
1657780
518790
628710
670100
38460
401120
346940
392100
434460
336940
361670
314230
836330
2154650
820400
332310
104000
939000
1613282
347620
649510
1133120
1275890
1520500
319540
1125240
1117970
45730
703180
665620
2316330
271590
354740
677380
749410
702150
805880
976620
622870
446150
748420
1164850
1515950
851950
1178830
1097770
429430
458500
573670
235600
668430
283160
383700
206500
1020270
649560
1748390
948640
765710
778850
1076550
617670
1220170
379960
466500
1173780
529760
1138960
1229460
1458100
251870
2134320
2230650
210870
376880
334310
257170
898580
577480
864700
1536910
430070
1593780
587290
245170
341160
760660
523960
730050
410390
472680
471570
570900
19200
498510
960330
705290
1906230
500150
393100
341040
432010
1548820
12220
1281630
670730
1263310
446830
744520
815250
587450
248510
448170
1682050
468250
2127010
1025250
400110
328590
476600
1255380
297660
327500
598490
348840
3470
1340130
970890
304950
1233680
285740
362680
1506280
746660
1692250
952860
1492620
1252240
620790
400080
1863080
1199760
444590
614260
1886070
265650
369080
1674470
655760
850320
451990
977630
494430
398030
1029340
859350
465710
1489110
31500
1101260
373480
1778320
735580
668550
1134700
700570
645730
1676840
407510
238280
316260
1170060
1373510
1522820
761640
748520
204220
1514950
1721870
604450
844950
11190
1748620
319830
449050
366870
283960
1206230
684870
212500
1491340
204840
951430
939510
1398680
534190
1106340
399260
1056690
1304340
1086640
1355640
700820
269470
1705520
320970
417910
340600
262900
773530
528430
457320
571260
1575830
45500
290510
1261180
501940
540510
71230
23420
40000
523710
26800
658570
1122120
516750
690150
774201
2000950
1135050
32660
1184760
334710
291610
638000
314650
751280
663240
1697700
357500
235340
397840
1489970
944220
1694960
676700
505640
1116540
465280
705860
475240
216260
680040
555670
396030
332480
670320
224480
700580
314660
1576780
289220
630100
428220
1297530
959050
891720
335190
801700
1084600
409890
1264390
348270
689740
640210
825550
313390
1774880
225260
579840
543350
61220
222880
387070
336510
200910
964020
555180
649460
259600
46400
326410
366849
486150
596710
33230
373990
1074030
450540
664320
353610
39680
453310
1189230
1687540
1262240
500500
550390
1451190
681730
565550
568570
1294880
671550
976500
209850
527340
222750
1079830
255520
1013910
1041210
1548850
1208260
293320
1511450
1597730
1948800
2100431
1567860
38440
723780
97100
1332450
1345870
367450
2192680
791400
1257880
633430
433790
1378990
749580
338530
223810
797400
380120
40380
312440
831980
773170
966870
525640
200390
1540560
724090
951000
985400
1747890
33660
824880
406290
292760
1126750
1286320
1288420
401890
321560
216110
1607240
1206600
275570
282900
642840
844750
1225820
451650
402850
717310
545410
824000
578930
580710
576650
1670650
844290
1554220
1869590
22330
1515230
1345860
307230
499230
779790
1454890
967390
925570
1813430
1149710
316740
62100
1696960
265970
1171660
364230
1487390
287600
555320
1087280
368780
322600
294580
414780
1481080
1405440
1048600
358460
1332150
389170
1385100
1562940
464700
377360
783060
275470
31240
1070840
787720
614130
1931180
527190
1172620
731620
1966900
670090
368680
407420
364480
448960
1836860
511470
730180
356420
365590
753
1156380
527430
1753870
463860
714780
366410
422610
260510
4850
407300
751060
414660
833090
284020
825310
1171220
454320
1296830
535230
512020
610120
1093290
1550730
666340
1881140
1494420
924650
1298480
24780
600750
2780
640090
60700
717910
307920
1928090
1671340
1373770
266010
721180
40400
580570
23300
25010
275810
441050
412660
322290
271290
1021100
580100
2109470
374900
1002300
567690
418620
367030
1505620
824270
1079260
922500
606520
19930
288220
1933840
525370
1021210
1190160
2089350
575600
769560
681660
1112580
747350
1911940
987230
1155830
539330
1872760
372210
325790
502880
1407450
403740
595770
495030
1020590
461870
1141600
736220
2216770
202070
367710
282680
553880
496440
1558990
310810
1741140
614250
2810
307050
1552620
1310690
957790
726390
2236190
278440
1086010
1745510
1031140
823700
281450
658980
601750
712390
898920
222140
1344680
297490
919640
444800
525780
1486750
55110
959880
29800
384180
1645820
1000030
652000
751300
895670
427480
399100
854740
585900
1224020
427810
574440
565650
434660
806850
616880
1508570
72900
205100
17510
9990
2106670
678290
1406690
455590
292140
305840
455310
506971
291770
390670
625010
279480
463150
1634150
583470
1275640
866510
1222670
835860
366660
314420
1148430
1531250
375310
1535610
506140
94590
859580
338310
655710
306950
592450
259300
313010
2073850
679900
302340
1178460
1024380
349670
461230
1397650
1739650
489560
563160
2055500
1178790
1453840
483260
864930
1675200
1019450
239220
335690
1146950
1061670
951240
529770
735470
109400
353790
692360
230050
242860
455400
311010
391180
1184210
1739000
716500
732070
92220
426970
632900
260550
1175830
1644940
92900
427980
1069660
364470
2210
579050
1654830
891200
588630
669950
531680
366160
20530
1086940
530700
8880
210970
383690
215510
1501310
1227690
463710
10120
798490
847890
638110
288260
1411740
1135030
2371630
1152100
850710
277830
955740
1572420
1281220
861670
968250
387060
702160
90400
252210
366620
317020
1178780
314280
387930
535170
598330
224300
1726384
455820
352460
2057760
1219950
213120
258180
718850
1152680
566560
111900
388050
696370
1730680
286200
446780
1053670
808910
224900
1104200
636100
513510
39250
1665000
923910
914110
587110
1986880
1407140
1055210
1282200
2069180
1403750
1125510
1675900
390680
366270
595520
1681060
606710
1599660
6030
356560
257050
1288900
443330
1588760
643960
931500
2314160
400800
1313530
334070
488440
266110
265170
1969380
711530
1348660
387240
677450
711770
1583720
925940
1952470
637070
827220
15400
93200
368470
1679360
773330
61310
1238440
292200
1178120
585500
1258220
483850
365330
876460
626010
889920
2351970
55100
1177980
261940
1036370
353580
1574310
1206480
17580
1616280
269330
312450
562420
493650
302320
1606130
838350
489720
1242700
281130
1736290
657010
296610
3270
368450
351840
585860
25910
305510
9050
1167870
1298140
504880
389280
342980
1548750
716710
1944660
1046300
205350
2058180
1373880
570940
1884560
258200
454970
1606940
358650
558450
1158500
439950
1164060
973810
1177380
1508280
1893820
534690
320353
357280
240440
726710
623860
1220150
1064130
211820
755540
369060
8200
1102130
230840
1295500
1813170
281410
1117670
313500
885950
893020
584220
1021770
248730
377860
753920
48220
820580
397900
281750
265470
1711690
686190
671510
1194830
370620
920690
21996
32200
371430
1290710
361600
916160
355920
659140
319990
6100
839310
746580
865770
856990
219070
1040460
1399670
610180
561970
443800
522950
874340
797430
1769930
547540
984110
345090
690800
505110
312050
409370
33110
368340
388970
1793350
1146050
483980
709900
405440
705610
674750
332810
809450
340070
2171640
1247360
562840
732810
1581040
1446850
216130
306260
344130
293840
392580
368220
874260
496640
244890
426310
1502770
275530
513820
1726383
346420
575880
42890
733740
545570
454170
1437010
960190
1092730
975510
2242100
18000
98200
1281590
98800
1243140
542340
1093910
675630
1255151
759030
363620
939400
865180
1352850
542260
1546090
1092790
233230
418280
740090
1926620
1016360
299700
1667130
582560
679300
268850
525450
1317160
98900
405760
277850
767810
506840
319850
1592630
831100
423120
115100
1931040
1329510
239250
271640
341870
401650
323380
965230
1964220
1259790
632070
598990
1330120
1537830
409670
549280
246800
864740
8310
19830
809540
587810
585240
1448440
1689350
446840
1594460
455710
988490
293260
516560
1157560
448930
1231750
1373430
214640
781800
396640
565760
808580
487700
657300
2124100
384700
1586340
588890
354290
286930
718590
11560
1733840
788130
1325900
690240
1276510
1092710
698100
350600
3910
1391220
552110
711810
7200
626640
521920
1226470
348620
346250
747690
652910
2007480
218040
274980
517620
252890
319270
392930
392080
2321460
939600
523680
306620
235780
522530
1545450
466560
204510
475250
311810
1377580
1011320
658320
1517340
861540
513620
1974290
1223530
296710
1277940
920630
1106860
637880
1665210
330000
362310
308460
590380
300340
877010
659490
1611910
655790
1479140
540870
1276800
1175800
1379750
338420
72750
371510
749800
1280
383960
603460
1273080
327010
584930
468570
1163570
353190
837400
238430
734920
1586830
1313860
1100430
1299370
483420
1206610
354140
770240
548680
1183030
1032170
633460
680690
116100
440000
359570
622890
358150
298840
1074610
307670
954060
3230
3010
668630
544410
685950
1180320
376920
818940
319210
572700
319870
2274110
301860
1289380
341510
576620
851730
268750
666730
1134480
311210
316390
624050
35600
559650
879510
2306930
924220
242760
914290
242820
15270
286120
80300
297620
255280
44340
1252680
1098510
2295650
1728660
805550
711380
359560
263540
330420
295870
2020500
356250
40960
1266220
749550
1332010
851840
1054340
257510
317530
323460
630510
887090
2139260
319740
1848270
823940
434420
1220840
333870
1039940
1232570
453170
1101790
469650
1380410
1389540
384740
1947530
845170
480631
571500
601640
43100
1162960
335790
315330
280160
809310
287100
652030
1475840
200410
1582900
1182760
1174830
377840
1131920
205250
1687990
370130
887900
2093410
261350
747190
217860
267220
688060
495300
1163870
643980
1723790
815010
527270
1657090
886960
1320100
690640
378110
344740
486510
745740
377950
1741640
445720
1677310
549180
15190
243140
1271190
453950
249650
292330
440470
590870
1739010
673610
264240
332800
1276660
355130
911260
283080
239160
229520
1463920
512220
1035770
340310
1658290
1173690
320330
214700
838220
201490
632730
289380
760510
1233710
944100
385590
507390
1146370
595730
2183390
251690
1062520
253690
337320
658810
1798220
486720
320150
773840
402060
718320
491530
1345440
313020
1531720
102700
389190
361300
204100
1030060
862670
336230
787370
297470
40
790600
1700
364360
1268040
788260
720090
638510
318260
530611
334850
372080
660520
1909810
575450
508410
357120
67000
1136240
249050
237630
220090
811860
445040
1192610
453810
304380
273600
375210
1214670
1675670
760930
1284410
359960
936190
709080
669440
845200
543260
1941000
289420
447120
547590
386800
1243670
737280
1727760
416680
546550
340
1427340
22340
250640
506760
1522870
976390
11020
824460
506970
1506830
714970
628880
1322770
949600
219150
263280
671860
714580
356330
17570
368500
1230860
2013290
682170
1338580
1561960
12460
234140
15520
962130
500320
1069530
445420
2183540
744660
855640
2225070
967490
677810
460750
238170
252730
427910
301990
32440
381100
812840
911510
304170
490040
589180
777130
732370
259130
1008080
568220
338820
314050
202370
7260
1286370
9420
577390
370550
1085520
1306630
2403290
1414250
1863290
302370
815780
769630
574050
541450
251210
827560
24650
530520
795510
1738610
1084160
2332930
351890
214933
1999360
567260
417110
1433990
305070
923260
1486050
290320
528260
503270
1833860
234000
781240
2268470
535890
543270
986350
546050
206610
214210
639790
1820740
258700
8360
657120
404370
859570
203560
383120
704230
653920
613620
970870
804490
428340
472060
22230
891710
209610
737010
1241040
454220
314210
685340
1850740
1335790
371710
726340
219910
809850
307690
1895820
33980
2020520
289060
364390
778360
1175360
1180660
268930
326990
844960
344030
467520
720290
1731070
257350
954870
485600
658230
895420
714300
321710
761660
1285670
312230
675690
239720
341000
1111760
436530
814020
944080
552770
733710
1549690
1043340
469800
450950
277950
284930
325120
854570
1258080
294440
1143810
639960
487530
809890
251730
431650
515180
1487270
1049140
6200
32750
363930
792040
221080
643000
673450
675620
241910
302260
409850
247080
6120
469610
614090
561600
394990
1147660
1010970
272860
270170
573260
514490
691830
1015550
595070
1126050
337000
1333350
311870
549920
1332100
595460
55150
351990
886040
840390
251510
616250
1555140
1519770
760330
289070
513230
789550
1236430
107300
509950
9450
1206060
573040
305820
498620
36110
355080
1183940
1238060
1361090
1755580
393150
429470
658700
1368820
581920
625910
438680
538590
1275350
1359970
293200
1535210
1871500
923890
253510
478010
715510
337940
1222580
776580
46430
203770
49810
378930
8600
1201280
523070
552500
704680
738310
626690
235360
1939560
987450
2113040
610570
321890
237370
1189490
866270
1279920
385700
7830
563550
1086620
863590
1860350
813630
328760
575330
822900
1380910
684230
715220
36190
57620
339480
857900
826100
570350
1190400
1369340
547260
389570
521330
335430
1932680
428860
586170
1177880
1269370
565380
1117850
636170
298180
8280
1805110
1003890
355750
840800
737870
445600
355430
519170
1839660
607080
708640
372000
65600
351230
7650
1475570
1808060
2343240
1118070
972170
1859370
514240
1709920
1076880
937310
608980
355020
2020530
457450
371500
45300
505210
1218790
34600
1093170
1031900
623580
12520
1773180
1034940
927350
256050
658600
323850
744670
1064730
454250
572010
472870
265240
1995800
233390
817250
286750
609100
245130
323270
1010240
342920
874460
424830
2086380
65790
610410
661430
415310
965220
974830
547502
730310
435030
2050540
441280
370240
94620
1282100
975120
313080
586240
428630
368430
444530
1200860
211400
738500
1263240
1324410
251890
1098080
1227800
522020
1485690
31910
783590
678960
1505940
784080
622010
370080
1044620
599750
779934
871210
2366000
11170
684720
658550
514130
1299120
50650
1634100
794760
1262560
1611640
622440
770070
2122090
2094910
1267310
260020
828170
1096750
19000
1568620
222480
376300
1557580
985830
544140
1530340
1062960
1940080
621970
473530
301650
427490
42170
526790
944071
1829470
541180
10650
47730
897820
711930
2130800
1850160
2148903
344810
380110
865360
2316400
336130
319970
1412070
404012
709190
758560
1573100
1272010
965680
541300
229480
1705930
456660
491660
1389370
415740
301360
60340
1390380
1296770
1517970
1608290
513840
463670
225000
524900
1581480
1135040
1085220
936720
33730
1688720
376790
551450
1404090
705870
32470
423640
211600
737530
298020
2550
1329320
258010
588290
764500
288690
527240
20820
305280
562490
1209440
862210
800530
386280
320410
349680
2316410
281690
214170
47400
674220
206690
1160490
1529810
423750
768370
1762550
1089570
585260
431280
675030
287260
1134630
385800
1135150
606370
1905020
1248080
454060
895400
763410
774161
348790
1348920
804070
